sku_id,candidate_source,candidate_model_key,candidate_model,mean_rolling_3m_wmape_percent,horizon_wmape_percent,actual_total,forecast_total,absolute_error,bias,actual_positive_months,forecast_positive_months_gt_0,forecast_positive_months_gt_1,selection_score,champion_quality,sku_predictability_segment
11710M76M00000,06_intermittent_tournament,sba_croston,SBA Croston,112.88557841785412,105.38316017714372,157.0,105.06214824754947,165.45156147811565,-51.93785175245052,73,162,0,112.88557841785412,under_200,high_volume_repeatable
11710M79F70000,06_intermittent_tournament,sba_croston,SBA Croston,113.6148828228906,169.81953515840416,57.0,71.56169595488487,96.7971350402904,14.56169595488486,38,162,0,113.6148828228906,under_200,repeatable_lumpy
11710M79F80000,06_intermittent_tournament,sba_croston,SBA Croston,112.56931687780757,157.45881324334567,80.0,126.18301663229514,125.96705059467652,46.18301663229512,58,162,18,112.56931687780757,under_200,repeatable_lumpy
1172080JA0000,08_tuned_capped_regression,hurdle_xgb_thr20,Hurdle XGBoost threshold 0.20,107.65381052595599,130.53130861557713,18.0,13.00222506029907,23.495635550803886,-4.9977749397009275,10,18,0,107.65381052595599,under_200,sparse_lumpy
1194152R00000,06_intermittent_tournament,sba_croston,SBA Croston,100.0,106.24349635796048,18.0,1.1238293444328824,19.123829344432885,-16.876170655567115,6,18,0,100.0,under_100,sparse_lumpy
13870M71L00000,06_intermittent_tournament,hurdle_random_forest,Hurdle Random Forest,100.0,100.0,8.0,0.0,8.0,-8.0,8,0,0,100.0,under_100,sparse_lumpy
1428180JA0000,06_intermittent_tournament,sba_croston,SBA Croston,102.76778015328377,98.54389272663352,213.0,95.73293865523196,209.89849150772935,-117.26706134476802,82,162,0,102.76778015328377,under_200,high_volume_repeatable
1435772J00000,08_tuned_capped_regression,hurdle_rf_thr15,Hurdle Random Forest threshold 0.15,100.0,104.80982851592321,8.0,0.3847862812738574,8.384786281273858,-7.615213718726142,1,1,0,100.0,under_100,ultra_sparse
1591063A0V000,06_intermittent_tournament,recent_mean_6,Recent Mean 6m,101.85185185185183,179.62962962962962,18.0,15.0,32.33333333333333,-3.0000000000000018,6,54,0,101.85185185185183,under_200,sparse_lumpy
15910M79GB1000,08_tuned_capped_regression,extra_trees_log1p_leaf5_half,Extra Trees log1p leaf5 half features,112.56707398614438,143.74737283632916,41.0,42.714960383996875,58.93642286289495,1.7149603839968712,15,54,6,112.56707398614438,under_200,sparse_lumpy
15910M79GC0000,08_tuned_capped_regression,xgb_tweedie_depth2_reg20_cap15,XGBoost Tweedie depth2 reg20 cap15,93.77233720025127,97.03239387202605,62.0,16.044659245576902,60.160084200656144,-45.955340754423105,10,18,0,93.77233720025127,under_100,sparse_lumpy
1711279P01000,06_intermittent_tournament,sba_croston,SBA Croston,119.42473327498072,135.64194890049976,64.0,67.2096815693013,86.81084729631985,3.209681569301309,53,162,0,119.42473327498072,under_200,repeatable_lumpy
1770054P30000,08_tuned_capped_regression,rf_log1p_leaf2_sqrt,Random Forest log1p leaf2 sqrt,75.29818488031076,77.27038196002344,14.0,14.653638696563513,10.817853474403282,0.6536386965635133,11,18,0,75.29818488031076,under_100,sparse_lumpy
1770079P21000,06_intermittent_tournament,sba_croston,SBA Croston,99.62675009107028,99.42750499836508,99.0,47.27044520852256,98.4332299483814,-51.72955479147744,83,162,0,99.62675009107028,under_100,repeatable_lumpy
1770080J00000,06_intermittent_tournament,sba_croston,SBA Croston,100.0,104.5703125,24.0,1.096875,25.096875,-22.903125,6,18,0,100.0,under_100,sparse_lumpy
1770081P00000,06_intermittent_tournament,sba_croston,SBA Croston,114.17845988967692,122.83422761724658,75.0,82.98645742628574,92.12567071293492,7.986457426285737,64,162,0,114.17845988967692,under_200,repeatable_lumpy
17700M50U00000,06_intermittent_tournament,aggregate_allocation,Aggregate Allocation,101.15317057226464,100.4912088660088,70.0,4.7808130568548695,70.34384620620617,-65.21918694314513,43,54,0,101.15317057226464,under_200,repeatable_lumpy
17700M60M00000,06_intermittent_tournament,sba_croston,SBA Croston,90.61974753113562,92.92260413977112,136.0,86.3168479766988,126.3747416300887,-49.68315202330121,85,162,0,90.61974753113562,under_100,high_volume_repeatable
17700M67L00000,06_intermittent_tournament,sba_croston,SBA Croston,97.69714316727428,102.18964301957136,215.0,37.16545986888028,219.70773249207843,-177.83454013111975,97,90,0,97.69714316727428,under_100,high_volume_repeatable
17700M67P00000,08_tuned_capped_regression,extra_trees_log1p_leaf10_sqrt,Extra Trees log1p leaf10 sqrt,92.8738350795398,84.7889738195019,201.0,235.67881019189963,170.42583737719883,34.67881019189961,93,144,131,92.8738350795398,under_100,high_volume_repeatable
17700M79F02000,06_intermittent_tournament,sba_croston,SBA Croston,114.370036208823,137.60500134006097,63.0,63.84274203484843,86.69115084423841,0.8427420348484276,52,162,0,114.370036208823,under_200,repeatable_lumpy
1776071L00000,06_intermittent_tournament,sba_croston,SBA Croston,118.78681156732964,171.57658658980984,39.0,52.63833503396281,66.91486877002583,13.638335033962813,39,162,0,118.78681156732964,under_200,repeatable_lumpy
17760M67P00000,08_tuned_capped_regression,rf_log1p_leaf2_sqrt,Random Forest log1p leaf2 sqrt,76.71380750009807,69.18953346806106,21.0,34.2572871423666,14.529802028292822,13.257287142366598,15,18,18,76.71380750009807,under_100,sparse_lumpy
1781254G00000,06_intermittent_tournament,sba_croston,SBA Croston,94.93936110626824,94.21722010376858,178.0,84.26301384732342,167.7066517847081,-93.73698615267658,91,162,0,94.93936110626824,under_100,high_volume_repeatable
17861M68P00000,08_tuned_capped_regression,hurdle_rf_thr15,Hurdle Random Forest threshold 0.15,88.8508743414642,76.62707832731043,33.0,35.54533554440829,25.28693584801244,2.5453355444082852,11,18,18,88.8508743414642,under_100,sparse_lumpy
1787880G00000,08_tuned_capped_regression,hurdle_xgb_thr30,Hurdle XGBoost threshold 0.30,105.45321949535912,190.8577419655846,20.0,26.300123926016614,38.17154839311692,6.300123926016614,19,28,4,105.45321949535912,under_200,repeatable_lumpy
17878M74L00000,08_tuned_capped_regression,xgb_tweedie_depth2_reg20_cap15,XGBoost Tweedie depth2 reg20 cap15,59.52667827216645,49.485954351948834,26.0,33.58561279444784,12.866348131506697,7.585612794447838,16,18,18,59.52667827216645,under_70,sparse_lumpy
17920M76M00000,08_tuned_capped_regression,hurdle_xgb_thr10,Hurdle XGBoost threshold 0.10,77.64063214173699,71.40936081824537,91.0,62.93323085034896,64.98251834460329,-28.066769149651037,29,36,36,77.64063214173699,under_100,repeatable_lumpy
1793160A10000,08_tuned_capped_regression,hurdle_xgb_thr30,Hurdle XGBoost threshold 0.30,99.6278698988901,116.81624540878059,26.0,6.191610326861331,30.372223806282953,-19.808389673138667,16,8,0,99.6278698988901,under_100,sparse_lumpy
1793161M10000,08_tuned_capped_regression,hurdle_xgb_thr20,Hurdle XGBoost threshold 0.20,112.27857431799484,115.35758874801525,20.0,14.208205841827002,23.07151774960305,-5.7917941581729995,13,21,0,112.27857431799484,under_200,sparse_lumpy
1793163J01000,06_intermittent_tournament,sba_croston,SBA Croston,108.03488864150684,110.05736603934749,126.0,65.93188181694296,138.67228120957782,-60.06811818305704,65,144,0,108.03488864150684,under_200,high_volume_repeatable
1793165D00000,06_intermittent_tournament,sba_croston,SBA Croston,138.53403084837936,192.80061892867656,47.0,75.25478867367966,90.61629089647798,28.25478867367967,35,162,0,138.53403084837936,under_200,repeatable_lumpy
1793168P00000,08_tuned_capped_regression,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,33.0,0.0,33.0,-33.0,9,0,0,100.0,under_100,sparse_lumpy
17931M71P00000,06_intermittent_tournament,sba_croston,SBA Croston,89.25852198203832,87.14409966197817,172.0,75.03871401208269,149.88785141860245,-96.96128598791732,105,162,0,89.25852198203832,under_100,high_volume_repeatable
1793276G00000,06_intermittent_tournament,sba_croston,SBA Croston,105.91451034055856,126.16695313199828,85.0,81.5152995252212,107.24191016219854,-3.4847004747788133,59,162,0,105.91451034055856,under_200,repeatable_lumpy
2371081A40000,06_intermittent_tournament,hurdle_random_forest,Hurdle Random Forest,100.0,100.0,3.0,0.0,3.0,-3.0,3,0,0,100.0,under_100,ultra_sparse
27431M79F00000,06_intermittent_tournament,sba_croston,SBA Croston,95.07766689898178,95.22449279199918,208.0,114.68561080550047,198.0669450073583,-93.31438919449953,88,162,0,95.07766689898178,under_100,high_volume_repeatable
2811380J015PK,08_tuned_capped_regression,extra_trees_log1p_leaf5_half,Extra Trees log1p leaf5 half features,92.78945871794423,97.29543602865229,50.0,38.000192640221826,48.647718014326145,-11.999807359778172,28,54,0,92.78945871794423,under_100,repeatable_lumpy
28113M62S015PK,08_tuned_capped_regression,hurdle_xgb_thr20,Hurdle XGBoost threshold 0.20,100.0,100.0,11.0,0.0,11.0,-11.0,6,0,0,100.0,under_100,sparse_lumpy
2818060B00000,06_intermittent_tournament,recent_mean_6,Recent Mean 6m,100.68627450980392,173.33333333333334,60.0,45.0,104.0,-14.999999999999991,6,72,18,100.68627450980392,under_200,sparse_lumpy
2818084A20000,08_tuned_capped_regression,rf_log1p_leaf2_sqrt,Random Forest log1p leaf2 sqrt,113.90885555908172,118.9145095393326,11.0,5.407065691052402,13.080596049326587,-5.592934308947597,6,18,0,113.90885555908172,under_200,sparse_lumpy
2824178K00000,08_tuned_capped_regression,extra_trees_log1p_leaf10_sqrt,Extra Trees log1p leaf10 sqrt,168.32672552741164,706.3576724867125,13.0,96.25046190987746,91.82649742327263,83.25046190987746,13,144,27,168.32672552741164,under_200,sparse_lumpy
28300M55R42000,08_tuned_capped_regression,extra_trees_log1p_leaf5_half,Extra Trees log1p leaf5 half features,115.8455343080702,126.31157955985566,42.0,38.340314353724665,53.050863415139375,-3.6596856462753315,19,54,0,115.8455343080702,under_200,repeatable_lumpy
2961081A00000,06_intermittent_tournament,hurdle_random_forest,Hurdle Random Forest,100.54560824666127,103.07879742664625,90.0,2.770917683981625,92.77091768398162,-87.22908231601838,11,7,0,100.54560824666127,under_200,sparse_lumpy
33690M60M00000,06_intermittent_tournament,sba_croston,SBA Croston,90.1644029589774,82.89520702101208,166.0,99.5311328115582,137.60604365488007,-66.46886718844178,103,162,0,90.1644029589774,under_100,high_volume_repeatable
3495561M00000,08_tuned_capped_regression,hurdle_rf_thr15,Hurdle Random Forest threshold 0.15,87.67169551880019,165.58430099249472,14.0,18.133875772764014,23.181802138949262,4.133875772764019,2,7,7,87.67169551880019,under_100,ultra_sparse
3512052R21000,06_intermittent_tournament,sba_croston,SBA Croston,104.42304400200068,107.7201270545334,106.0,61.51476088395647,114.18333467780542,-44.48523911604354,72,162,0,104.42304400200068,under_200,repeatable_lumpy
3512052S10000,07_clean_regression,direct_random_forest,Direct Random Forest,70.53696265435858,67.96942454729547,471.0,282.2387997597538,320.13598961776165,-188.76120024024615,133,162,161,70.53696265435858,under_100,high_volume_repeatable
3512062R60000,08_tuned_capped_regression,extra_trees_log1p_leaf5_half,Extra Trees log1p leaf5 half features,116.68891972952272,162.6198925682541,21.0,39.82152279993082,34.15017743933336,18.821522799930815,16,54,8,116.68891972952272,under_200,sparse_lumpy
3512065J12000,08_tuned_capped_regression,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,27.0,0.0,27.0,-27.0,27,0,0,100.0,under_100,repeatable_lumpy
3512080G21000,08_tuned_capped_regression,rf_log1p_leaf2_sqrt,Random Forest log1p leaf2 sqrt,77.06258521833537,77.7661952935172,20.0,27.760441799952442,15.553239058703442,7.760441799952444,13,18,18,77.06258521833537,under_100,sparse_lumpy
3512150A30000,08_tuned_capped_regression,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,104.30475059790882,179.61464525255184,77.0,67.84328455946476,138.30327684446493,-9.15671544053524,11,60,43,104.30475059790882,under_200,sparse_lumpy
35121M66L10000,06_intermittent_tournament,sba_croston,SBA Croston,99.24022441039536,127.49408522667969,107.0,108.68128095735902,136.41867119254724,1.6812809573590144,60,162,0,99.24022441039536,under_100,repeatable_lumpy
35121M73T10000,08_tuned_capped_regression,hist_poisson_lr03_nodes15_reg20,Hist Poisson lr03 nodes15 reg20,92.70353951412197,98.27276054815003,31.0,18.00204199164362,30.46455576992651,-12.99795800835638,16,30,4,92.70353951412197,under_100,sparse_lumpy
3515365J00000,08_tuned_capped_regression,rf_log1p_leaf2_sqrt,Random Forest log1p leaf2 sqrt,112.79206943598705,92.08953727229873,64.0,17.19729862020653,58.937303854271185,-46.80270137979347,12,18,4,112.79206943598705,under_200,sparse_lumpy
3515379P00000,08_tuned_capped_regression,extra_trees_log1p_leaf5_half,Extra Trees log1p leaf5 half features,122.48583091515282,272.403703741901,19.0,52.65890265015332,51.75670371096119,33.65890265015332,8,54,18,122.48583091515282,under_200,sparse_lumpy
35153M59K20000,06_intermittent_tournament,sba_croston,SBA Croston,112.02641343849244,103.22524167837092,278.0,132.92028209020992,286.9661718658712,-145.07971790979005,76,162,18,112.02641343849244,under_200,high_volume_repeatable
35153M75L00000,08_tuned_capped_regression,rf_log1p_leaf2_sqrt,Random Forest log1p leaf2 sqrt,87.58013356327712,83.02653774617336,43.0,25.57470332351875,35.701411230854546,-17.425296676481253,13,18,18,87.58013356327712,under_100,sparse_lumpy
3526779P00000,08_tuned_capped_regression,hurdle_rf_thr15,Hurdle Random Forest threshold 0.15,100.0,234.0818913798258,2.0,2.681637827596516,4.681637827596516,0.6816378275965163,1,4,0,100.0,under_100,ultra_sparse
3532052R20000,06_intermittent_tournament,sba_croston,SBA Croston,112.17223923936342,137.55049226786377,76.0,71.0833501715208,104.53837412357646,-4.916649828479201,49,162,0,112.17223923936342,under_200,repeatable_lumpy
3532065D41000,08_tuned_capped_regression,hurdle_rf_thr15,Hurdle Random Forest threshold 0.15,100.0,210.21836123654595,2.0,2.2043672247309183,4.204367224730919,0.20436722473091823,1,4,0,100.0,under_100,ultra_sparse
3532077R10000,08_tuned_capped_regression,rf_log1p_leaf2_sqrt,Random Forest log1p leaf2 sqrt,87.07671876539165,95.3896980360478,19.0,15.6862560013589,18.124042626849082,-3.3137439986410993,10,18,1,87.07671876539165,under_100,sparse_lumpy
3532080G21000,08_tuned_capped_regression,rf_log1p_leaf2_sqrt,Random Forest log1p leaf2 sqrt,79.15711595029632,161.63234154958934,17.0,32.972922275821716,27.47749806343019,15.972922275821718,8,18,18,79.15711595029632,under_100,sparse_lumpy
35321M60M10000,08_tuned_capped_regression,extra_trees_log1p_leaf10_sqrt,Extra Trees log1p leaf10 sqrt,78.79171751463812,69.06137277422896,191.0,196.61738390842518,131.9072219987773,5.617383908425191,109,144,129,78.79171751463812,under_100,high_volume_repeatable
35321M66L10000,06_intermittent_tournament,sba_croston,SBA Croston,119.31908019608493,125.60867980130676,92.0,77.60246544639661,115.5599854172022,-14.397534553603377,60,144,0,119.31908019608493,under_200,repeatable_lumpy
3550065P02000,08_tuned_capped_regression,xgb_tweedie_depth2_reg20_cap15,XGBoost Tweedie depth2 reg20 cap15,107.7002748658939,85.95214787436227,41.0,25.319139185568062,35.24038062848853,-15.680860814431938,13,18,18,107.7002748658939,under_200,sparse_lumpy
35501M75T00000,06_intermittent_tournament,aggregate_allocation,Aggregate Allocation,100.0,100.0,67.0,0.0,67.0,-67.0,15,0,0,100.0,under_100,sparse_lumpy
35502M75T00000,06_intermittent_tournament,aggregate_allocation,Aggregate Allocation,100.0,100.0,59.0,0.0,59.0,-59.0,10,0,0,100.0,under_100,sparse_lumpy
3552686R20000,08_tuned_capped_regression,hurdle_xgb_thr10,Hurdle XGBoost threshold 0.10,76.25574975907323,79.91834527685226,51.0,35.642262083727545,40.758356091194656,-15.357737916272445,24,36,7,76.25574975907323,under_100,repeatable_lumpy
35601M74TA0000,08_tuned_capped_regression,rf_log1p_leaf2_sqrt,Random Forest log1p leaf2 sqrt,30.295809243903406,68.61955073365836,2.0,3.372391014673167,1.372391014673167,1.372391014673167,2,3,3,30.295809243903406,under_50,ultra_sparse
35602M73T00000,08_tuned_capped_regression,hist_poisson_lr05_nodes31_reg05,Hist Poisson lr05 nodes31 reg05,98.68777697171448,118.63757658222002,10.0,8.416707169588655,11.863757658222003,-1.5832928304113456,6,16,0,98.68777697171448,under_100,sparse_lumpy
35603M79G30000,06_intermittent_tournament,sba_croston,SBA Croston,121.1685860788054,154.02235790315564,59.0,74.58202178501182,90.8731911628618,15.582021785011818,48,162,0,121.1685860788054,under_200,repeatable_lumpy
3560461J10000,08_tuned_capped_regression,extra_trees_log1p_leaf5_half,Extra Trees log1p leaf5 half features,107.63613623629718,116.877256038955,38.0,19.61782692962729,44.4133572948029,-18.38217307037271,18,54,0,107.63613623629718,under_200,repeatable_lumpy
35604M84400000,08_tuned_capped_regression,rf_log1p_leaf2_sqrt,Random Forest log1p leaf2 sqrt,125.86434576793674,181.43243848352162,21.0,27.53480256600406,38.100812081539544,6.534802566004057,4,18,18,125.86434576793674,under_200,sparse_lumpy
35612M60B50000,08_tuned_capped_regression,hurdle_rf_thr15,Hurdle Random Forest threshold 0.15,100.0,106.1775424825334,6.0,0.3706525489520033,6.370652548952004,-5.629347451047996,1,1,0,100.0,under_100,ultra_sparse
3565050J10000,08_tuned_capped_regression,hurdle_rf_thr25,Hurdle Random Forest threshold 0.25,100.0,100.0,6.0,0.0,6.0,-6.0,3,0,0,100.0,under_100,ultra_sparse
35650M53T00000,08_tuned_capped_regression,rf_log1p_leaf2_sqrt,Random Forest log1p leaf2 sqrt,14.780372397807362,14.780372397807362,1.0,1.1478037239780736,0.14780372397807362,0.14780372397807362,1,1,1,14.780372397807362,under_50,ultra_sparse
35650M60M00000,06_intermittent_tournament,sba_croston,SBA Croston,117.79756972803594,128.61439536837028,64.0,58.11547547394332,82.31321303575699,-5.884524526056687,56,162,0,117.79756972803594,under_200,repeatable_lumpy
35651M79G40000,06_intermittent_tournament,sba_croston_tuned,SBA Croston Tuned,129.26931070880323,233.4664737732712,38.0,88.6647428426713,88.71726003384308,50.66474284267129,32,162,18,129.26931070880323,under_200,repeatable_lumpy
35651M79M00000,08_tuned_capped_regression,hist_poisson_lr05_nodes31_reg05,Hist Poisson lr05 nodes31 reg05,94.178801581042,90.17012225676953,57.0,50.573188396860715,51.39696968635863,-6.426811603139289,40,72,4,94.178801581042,under_100,repeatable_lumpy
35670M76T00000,06_intermittent_tournament,tsb,TSB,93.08478299350573,91.51988511524549,86.0,47.86150680200001,78.70710119911111,-38.13849319799999,63,72,0,93.08478299350573,under_100,repeatable_lumpy
35671M79G30000,06_intermittent_tournament,sba_croston,SBA Croston,112.4411969066358,115.71053833507575,91.0,83.24369497427429,105.29658988491894,-7.756305025725707,67,162,0,112.4411969066358,under_200,repeatable_lumpy
35671M79G40000,06_intermittent_tournament,sba_croston,SBA Croston,107.98770982214585,129.02063224253055,85.0,69.8640734447938,109.66753740615096,-15.135926555206195,61,162,0,107.98770982214585,under_200,repeatable_lumpy
3570186R00000,08_tuned_capped_regression,rf_log1p_leaf4_sqrt,Random Forest log1p leaf4 sqrt,72.40748892207574,68.50398423578062,129.0,93.02846268397388,88.370139664157,-35.97153731602613,69,90,55,72.40748892207574,under_100,high_volume_repeatable
35701M76T00000,06_intermittent_tournament,aggregate_allocation,Aggregate Allocation,99.4809351728494,97.05127375325524,119.0,9.623510396464992,115.49101576637376,-109.37648960353502,73,72,0,99.4809351728494,under_100,high_volume_repeatable
3570273R10000,08_tuned_capped_regression,xgb_tweedie_depth2_reg20_cap15,XGBoost Tweedie depth2 reg20 cap15,102.95066119611155,112.75428568609213,14.0,4.276207374132739,15.7855999960529,-9.72379262586726,5,18,0,102.95066119611155,under_200,sparse_lumpy
35702M76T00000,06_intermittent_tournament,tsb,TSB,97.32129283468458,93.22480194044574,133.0,62.44594704747544,123.98898658079284,-70.55405295252456,77,90,0,97.32129283468458,under_100,high_volume_repeatable
35750M53T01000,08_tuned_capped_regression,rf_log1p_leaf2_sqrt,Random Forest log1p leaf2 sqrt,14.780372397807362,14.780372397807362,1.0,1.1478037239780736,0.14780372397807362,0.14780372397807362,1,1,1,14.780372397807362,under_50,ultra_sparse
35750M68P00000,08_tuned_capped_regression,rf_log1p_leaf2_sqrt,Random Forest log1p leaf2 sqrt,114.67059982399496,133.24885786797338,9.0,18.449245536771585,11.992397208117605,9.449245536771585,8,18,8,114.67059982399496,under_200,sparse_lumpy
35750M68P11000,08_tuned_capped_regression,hurdle_rf_thr25,Hurdle Random Forest threshold 0.25,100.0,199.3480846452121,6.0,5.960885078712725,11.960885078712726,-0.03911492128727456,2,9,0,100.0,under_100,ultra_sparse
35750M68P20000,08_tuned_capped_regression,xgb_tweedie_depth2_reg20_cap15,XGBoost Tweedie depth2 reg20 cap15,92.52803017248532,1702.1511338662542,2.0,36.043022677325084,34.043022677325084,34.043022677325084,1,18,18,92.52803017248532,under_100,ultra_sparse
35750M73T00000,08_tuned_capped_regression,hurdle_xgb_thr10,Hurdle XGBoost threshold 0.10,69.12092154979234,72.18895516859679,43.0,18.321446239702162,31.04125072249662,-24.678553760297838,15,18,11,69.12092154979234,under_70,sparse_lumpy
3591075F31000,08_tuned_capped_regression,rf_log1p_leaf2_sqrt,Random Forest log1p leaf2 sqrt,92.74757581057057,109.14534014404457,21.0,15.940919013827637,22.92052143024936,-5.059080986172363,8,18,0,92.74757581057057,under_100,sparse_lumpy
3591075F61000,08_tuned_capped_regression,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,28.0,0.0,28.0,-28.0,8,0,0,100.0,under_100,sparse_lumpy
35910M74L01000,06_intermittent_tournament,sba_croston,SBA Croston,81.50850854105656,87.50353282766643,171.0,119.272655399774,149.6310411353096,-51.72734460022602,94,162,0,81.50850854105656,under_100,high_volume_repeatable
3611050A30000,08_tuned_capped_regression,rf_log1p_leaf2_sqrt,Random Forest log1p leaf2 sqrt,130.45338496381441,772.6329974773871,7.0,58.96884989477958,54.0843098234171,51.96884989477958,2,18,18,130.45338496381441,under_200,ultra_sparse
3613050A30000,08_tuned_capped_regression,extra_trees_log1p_leaf5_half,Extra Trees log1p leaf5 half features,119.0417673444518,287.7113412313436,34.0,77.03505607533094,97.82185601865683,43.03505607533092,4,54,19,119.0417673444518,under_200,sparse_lumpy
36230M70CA1000,08_tuned_capped_regression,hurdle_rf_thr25,Hurdle Random Forest threshold 0.25,94.95854078634876,118.50770647630138,11.0,3.1953833315329336,13.035847712393151,-7.804616668467067,11,5,0,94.95854078634876,under_100,sparse_lumpy
36250M74T55000,08_tuned_capped_regression,rf_log1p_leaf4_sqrt,Random Forest log1p leaf4 sqrt,77.61681134357383,78.11633122814587,10.0,3.5595609737669167,7.811633122814587,-6.440439026233083,4,5,0,77.61681134357383,under_100,sparse_lumpy
3627479P01000,06_intermittent_tournament,sba_croston_tuned,SBA Croston Tuned,88.34958026367312,78.61280118884439,150.0,170.07333591099243,117.91920178326656,20.073335910992427,103,162,90,88.34958026367312,under_100,high_volume_repeatable
3641054G01000,06_intermittent_tournament,sba_croston,SBA Croston,115.50650384556978,116.35579098995724,136.0,97.07393566438788,158.24387574634184,-38.92606433561212,63,162,0,115.50650384556978,under_200,high_volume_repeatable
3641063J02000,06_intermittent_tournament,sba_croston,SBA Croston,104.51304144980148,109.484240285971,144.0,66.93613807582422,157.65730601179823,-77.06386192417578,69,162,0,104.51304144980148,under_200,high_volume_repeatable
3641075F01000,08_tuned_capped_regression,extra_trees_log1p_leaf5_half,Extra Trees log1p leaf5 half features,114.52665103584934,143.8159247012659,32.0,36.56034783579472,46.021095904405094,4.560347835794711,17,54,18,114.52665103584934,under_200,sparse_lumpy
36410M60B30000,06_intermittent_tournament,hurdle_random_forest,Hurdle Random Forest,100.0,117.80941726879792,72.0,12.8227804335345,84.8227804335345,-59.177219566465496,6,11,11,100.0,under_100,sparse_lumpy
36410M67K10000,08_tuned_capped_regression,extra_trees_log1p_leaf5_half,Extra Trees log1p leaf5 half features,86.53409753856012,75.5425167333124,87.0,78.43272317081218,65.72198955798179,-8.567276829187817,39,54,46,86.53409753856012,under_100,repeatable_lumpy
3641275F00000,08_tuned_capped_regression,hurdle_rf_thr15,Hurdle Random Forest threshold 0.15,100.0,100.0,7.0,0.0,7.0,-7.0,2,0,0,100.0,under_100,ultra_sparse
36430M76M00000,06_intermittent_tournament,tsb,TSB,101.899075376941,118.6607568650192,86.0,19.48132117941991,102.04825090391653,-66.51867882058009,26,162,0,101.899075376941,under_200,repeatable_lumpy
3658054P00000,08_tuned_capped_regression,hurdle_rf_thr15,Hurdle Random Forest threshold 0.15,89.95980582069453,153.3869527613435,7.0,14.743151676145157,10.737086693294046,7.743151676145159,7,18,0,89.95980582069453,under_100,sparse_lumpy
3658354P01000,08_tuned_capped_regression,hurdle_rf_thr15,Hurdle Random Forest threshold 0.15,74.87547059860556,73.40202573376637,30.0,35.2247380854185,22.02060772012991,5.224738085418503,12,18,18,74.87547059860556,under_100,sparse_lumpy
37019M79MK0000,08_tuned_capped_regression,rf_log1p_leaf2_sqrt,Random Forest log1p leaf2 sqrt,93.48547148140365,81.60600831726667,27.0,11.422967086873605,22.033622245662002,-15.577032913126395,13,18,0,93.48547148140365,under_100,sparse_lumpy
37145M55B21000,08_tuned_capped_regression,rf_log1p_leaf2_sqrt,Random Forest log1p leaf2 sqrt,79.47956145743203,74.02467645352205,32.0,31.254971722958192,23.687896465127057,-0.74502827704181,13,18,18,79.47956145743203,under_100,sparse_lumpy
37145M56R20000,06_intermittent_tournament,sba_croston,SBA Croston,120.73547704514708,175.76503864369337,49.0,65.22520725507567,86.12486893540975,16.225207255075695,39,162,0,120.73547704514708,under_200,repeatable_lumpy
37145M66L00000,06_intermittent_tournament,sba_croston,SBA Croston,104.06243046686544,112.55162609104228,102.0,69.88528392143844,114.8026586128631,-32.114716078561564,69,162,0,104.06243046686544,under_200,repeatable_lumpy
37736M58R00000,08_tuned_capped_regression,hurdle_rf_thr15,Hurdle Random Forest threshold 0.15,86.42431769365763,93.97160141754195,31.0,17.772796886575307,29.131196439438003,-13.22720311342469,10,18,7,86.42431769365763,under_100,sparse_lumpy
37736M79M00000,08_tuned_capped_regression,hurdle_xgb_thr30,Hurdle XGBoost threshold 0.30,103.74578414076662,127.08631026117331,48.0,22.438229373323164,61.001428925363186,-25.561770626676832,32,36,0,103.74578414076662,under_200,repeatable_lumpy
3773773R00Z2S,08_tuned_capped_regression,hurdle_rf_thr15,Hurdle Random Forest threshold 0.15,83.11059237365662,79.49481298631703,24.0,10.390508220469545,19.07875511671609,-13.609491779530455,13,18,0,83.11059237365662,under_100,sparse_lumpy
38315M68K00000,06_intermittent_tournament,recent_mean_6,Recent Mean 6m,113.0892255892256,160.65573770491804,61.0,90.0,98.0,29.0,49,144,0,113.0892255892256,under_200,repeatable_lumpy
38330M68K01000,08_tuned_capped_regression,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,97.18589263860119,97.32205912383017,31.0,0.8301616716126472,30.169838328387353,-30.169838328387353,25,1,0,97.18589263860119,under_100,repeatable_lumpy
3834062R30000,08_tuned_capped_regression,hurdle_rf_thr25,Hurdle Random Forest threshold 0.25,100.0,100.0,5.0,0.0,5.0,-5.0,5,0,0,100.0,under_100,sparse_lumpy
38340M51K42000,08_tuned_capped_regression,hurdle_rf_thr25,Hurdle Random Forest threshold 0.25,82.54262302449163,84.61147923810341,73.0,33.322516375170494,61.76637984381549,-39.67748362482951,24,36,0,82.54262302449163,under_100,repeatable_lumpy
3834651K42000,08_tuned_capped_regression,xgb_tweedie_depth2_reg20_cap15,XGBoost Tweedie depth2 reg20 cap15,70.40518941245341,151.18967329171932,10.0,18.731406245982374,15.11896732917193,8.731406245982372,7,18,13,70.40518941245341,under_100,sparse_lumpy
