sku_id,model_key,model,fold_count,backtest_rows,actual_total,forecast_total,absolute_error,bias,horizon_wmape_percent,mean_rolling_3m_wmape_percent,median_rolling_3m_wmape_percent,valid_rolling_3m_windows,actual_positive_months,forecast_positive_months_gt_0,forecast_positive_months_gt_1,feature_count,fit_status,wmape_valid,selection_score
01550M0612A,extra_trees_log1p_leaf10_sqrt,Extra Trees log1p leaf10 sqrt,8,144,21.0,67.8039380673366,82.16610561219017,46.80393806733659,391.26716958185796,134.21030922629296,142.33176750802602,22,8,144,0,778,fit,True,134.21030922629296
01550M0612A,extra_trees_log1p_leaf2_sqrt,Extra Trees log1p leaf2 sqrt,6,108,18.0,43.37672590390941,57.411540891611395,25.37672590390941,318.95300495339666,131.8728420399899,134.09824184585247,15,5,108,0,778,fit,True,131.8728420399899
01550M0612A,extra_trees_log1p_leaf5_half,Extra Trees log1p leaf5 half features,3,54,17.0,16.806565017019793,31.739179760371645,-0.19343498298021222,186.70105741395085,109.52262371854127,106.0518866571106,10,4,54,0,779,fit,True,109.52262371854127
01550M0612A,extra_trees_log1p_leaf5_sqrt,Extra Trees log1p leaf5 sqrt,6,108,18.0,48.44452228648036,62.05779278496946,30.444522286480357,344.7655154720526,134.36457114656625,139.463978968632,15,5,108,0,778,fit,True,134.36457114656625
01550M0612A,hist_poisson_lr02_nodes15_reg30,Hist Poisson lr02 nodes15 reg30,3,54,16.0,24.584891128139482,38.043493952611485,8.584891128139478,237.77183720382178,115.90120149871488,122.01655147119126,9,3,54,5,779,fit,True,115.90120149871488
01550M0612A,hist_poisson_lr03_nodes15_reg20,Hist Poisson lr03 nodes15 reg20,4,72,18.0,49.95141676484039,62.743579842901845,31.951416764840392,348.57544357167694,151.3341117866639,111.19419906185652,13,5,72,13,778,fit,True,151.3341117866639
01550M0612A,hist_poisson_lr05_nodes31_reg05,Hist Poisson lr05 nodes31 reg05,4,72,16.0,55.667146156515436,68.50456232846778,39.667146156515436,428.15351455292364,184.39850772916185,115.80653964715515,9,3,72,20,778,fit,True,184.39850772916185
01550M0612A,hurdle_rf_thr15,Hurdle Random Forest threshold 0.15,1,18,14.0,37.984105770002344,48.439229092736326,23.984105770002344,345.9944935195452,100.95729156791215,100.51950507136426,3,1,18,18,729,fit_hurdle_rf,True,100.95729156791215
01550M0612A,hurdle_rf_thr25,Hurdle Random Forest threshold 0.25,2,36,15.0,9.719412616144492,24.71941261614449,-5.280587383855508,164.79608410762992,100.0,100.0,6,2,3,3,761,fit_hurdle_rf,True,100.0
01550M0612A,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,9,162,22.0,0.0,22.0,-22.0,100.0,100.0,100.0,25,9,0,0,779,fit_hurdle_rf,True,100.0
01550M0612A,hurdle_xgb_thr10,Hurdle XGBoost threshold 0.10,2,36,15.0,108.22556453417225,113.25478156414351,93.22556453417225,755.0318770942902,113.60144141019407,100.0,6,2,18,18,779,fallback_hist_hurdle_xgboost_missing,True,113.60144141019407
01550M0612A,hurdle_xgb_thr20,Hurdle XGBoost threshold 0.20,2,36,15.0,18.00652016130139,33.00652016130139,3.0065201613013883,220.04346774200926,111.01072468110071,100.0,6,2,2,2,779,fallback_hist_hurdle_xgboost_missing,True,111.01072468110071
01550M0612A,hurdle_xgb_thr30,Hurdle XGBoost threshold 0.30,9,162,22.0,0.0,22.0,-22.0,100.0,100.0,100.0,25,9,0,0,779,fallback_hist_hurdle_xgboost_missing,True,100.0
01550M0612A,rf_log1p_leaf2_sqrt,Random Forest log1p leaf2 sqrt,1,18,14.0,10.71302415332672,23.670795223334363,-3.2869758466732755,169.0771087381026,100.10359737885263,99.85783097896417,3,1,18,0,729,fit,True,100.10359737885263
01550M0612A,rf_log1p_leaf4_sqrt,Random Forest log1p leaf4 sqrt,5,90,19.0,38.07108960989821,53.03520479189928,19.07108960989821,279.13265679946994,124.84675147925807,115.37674934910359,16,6,90,0,778,fit,True,124.84675147925807
01550M0612A,rf_log1p_leaf8_sqrt,Random Forest log1p leaf8 sqrt,7,126,20.0,59.752482855929166,73.97355135684063,39.752482855929166,369.86775678420315,137.92830989810705,144.39521840556125,19,7,126,0,779,fit,True,137.92830989810705
01550M0612A,xgb_tweedie_depth2_reg10,XGBoost Tweedie depth2 reg10,9,162,22.0,122.14378376445532,135.77569455754968,100.14378376445532,617.1622479888622,214.44697729471955,122.35925178252778,25,9,162,31,779,fallback_hist_poisson_xgboost_missing,True,214.44697729471955
01550M0612A,xgb_tweedie_depth2_reg20_cap15,XGBoost Tweedie depth2 reg20 cap15,1,18,14.0,12.211101538796107,25.137507387388098,-1.788898461203893,179.55362419562925,101.46319994337796,101.53660111407255,3,1,18,0,729,fallback_hist_poisson_xgboost_missing,True,101.46319994337796
01550M0612A,xgb_tweedie_depth3_reg5,XGBoost Tweedie depth3 reg5,1,18,14.0,12.211101538796107,25.137507387388098,-1.788898461203893,179.55362419562925,101.46319994337796,101.53660111407255,3,1,18,0,729,fallback_hist_poisson_xgboost_missing,True,101.46319994337796
01550M0612A,xgb_tweedie_depth4_reg5,XGBoost Tweedie depth4 reg5,1,18,14.0,12.211101538796107,25.137507387388098,-1.788898461203893,179.55362419562925,101.46319994337796,101.53660111407255,3,1,18,0,729,fallback_hist_poisson_xgboost_missing,True,101.46319994337796
021620616A000,extra_trees_log1p_leaf10_sqrt,Extra Trees log1p leaf10 sqrt,8,144,75.0,56.914524179170215,119.35913321047005,-18.085475820829785,159.1455109472934,112.83349593743891,107.35615992624749,41,15,144,0,778,fit,True,112.83349593743891
021620616A000,extra_trees_log1p_leaf2_sqrt,Extra Trees log1p leaf2 sqrt,6,108,62.0,28.747546278764602,83.72783349972562,-33.2524537212354,135.04489274149293,108.45818807792584,105.02702891166881,33,12,108,0,778,fit,True,108.45818807792584
021620616A000,extra_trees_log1p_leaf5_half,Extra Trees log1p leaf5 half features,3,54,16.0,18.864455589746868,31.228256613629178,2.8644555897468695,195.17660383518236,123.23366396040124,120.0740324991085,12,5,54,0,779,fit,True,123.23366396040124
021620616A000,extra_trees_log1p_leaf5_sqrt,Extra Trees log1p leaf5 sqrt,6,108,62.0,34.43481070635097,88.17865354471482,-27.56518929364902,142.22363474954003,109.32382885068694,106.37945405996959,33,12,108,0,778,fit,True,109.32382885068694
021620616A000,hist_poisson_lr02_nodes15_reg30,Hist Poisson lr02 nodes15 reg30,3,54,27.0,18.33549252204926,41.25617281328866,-8.664507477950739,152.80064004921726,115.63479992025137,106.13977584749054,16,6,54,0,779,fit,True,115.63479992025137
021620616A000,hist_poisson_lr03_nodes15_reg20,Hist Poisson lr03 nodes15 reg20,4,72,32.0,21.404541480184868,49.33690662462233,-10.595458519815134,154.1778332019448,111.13861591839165,104.91418371027349,19,7,72,0,778,fit,True,111.13861591839165
021620616A000,hist_poisson_lr05_nodes31_reg05,Hist Poisson lr05 nodes31 reg05,4,72,38.0,18.081993234944882,51.66283283084847,-19.918006765055118,135.95482323907493,113.43237212555684,104.51685248393244,21,8,72,0,778,fit,True,113.43237212555684
021620616A000,hurdle_rf_thr15,Hurdle Random Forest threshold 0.15,1,18,7.0,12.968380633097675,16.56147054660627,5.9683806330976745,236.59243638008957,137.24535600204806,147.78462610473008,5,2,18,0,729,fit_hurdle_rf,True,137.24535600204806
021620616A000,hurdle_rf_thr25,Hurdle Random Forest threshold 0.25,2,36,19.0,0.0,19.0,-19.0,100.0,100.0,100.0,11,4,0,0,761,fit_hurdle_rf,True,100.0
021620616A000,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,9,162,83.0,0.0,83.0,-83.0,100.0,100.0,100.0,46,17,0,0,779,fit_hurdle_rf,True,100.0
021620616A000,hurdle_xgb_thr10,Hurdle XGBoost threshold 0.10,2,36,15.0,32.637622508965556,41.00566332204668,17.637622508965553,273.3710888136445,147.8655738207863,146.6407551112159,10,4,35,6,779,fallback_hist_hurdle_xgboost_missing,True,147.8655738207863
021620616A000,hurdle_xgb_thr20,Hurdle XGBoost threshold 0.20,2,36,15.0,7.2256917302817385,22.22569173028174,-7.7743082697182615,148.17127820187824,103.7413969027566,100.0,10,4,4,4,779,fallback_hist_hurdle_xgboost_missing,True,103.7413969027566
021620616A000,hurdle_xgb_thr30,Hurdle XGBoost threshold 0.30,9,162,83.0,4.489676283307934,87.48967628330793,-78.51032371669207,105.40924853410594,100.81334715277318,100.0,46,17,2,2,779,fallback_hist_hurdle_xgboost_missing,True,100.81334715277318
021620616A000,rf_log1p_leaf2_sqrt,Random Forest log1p leaf2 sqrt,1,18,7.0,7.021895877358893,12.303282263528642,0.021895877358893145,175.76117519326633,125.4139433302148,129.55412852593,5,2,18,0,729,fit,True,125.4139433302148
021620616A000,rf_log1p_leaf4_sqrt,Random Forest log1p leaf4 sqrt,5,90,38.0,28.21928442050825,61.040349223571106,-9.78071557949175,160.63249795676606,112.59297175931343,105.08838110447915,22,8,90,0,778,fit,True,112.59297175931343
021620616A000,rf_log1p_leaf8_sqrt,Random Forest log1p leaf8 sqrt,7,126,65.0,42.05739706026929,97.76228624848113,-22.942602939730712,150.4035173053556,112.54898508686576,105.03206638981715,37,14,126,0,779,fit,True,112.54898508686576
021620616A000,xgb_tweedie_depth2_reg10,XGBoost Tweedie depth2 reg10,9,162,83.0,43.50238467440761,117.35706729870302,-39.497615325592385,141.3940569863892,110.00552742328708,103.85987767289757,46,17,162,0,779,fallback_hist_poisson_xgboost_missing,True,110.00552742328708
021620616A000,xgb_tweedie_depth2_reg20_cap15,XGBoost Tweedie depth2 reg20 cap15,1,18,7.0,4.637706681464448,10.659363172409439,-2.362293318535552,152.2766167487063,118.56337567793025,125.3054931528272,5,2,18,0,729,fallback_hist_poisson_xgboost_missing,True,118.56337567793025
021620616A000,xgb_tweedie_depth3_reg5,XGBoost Tweedie depth3 reg5,1,18,7.0,4.637706681464448,10.659363172409439,-2.362293318535552,152.2766167487063,118.56337567793025,125.3054931528272,5,2,18,0,729,fallback_hist_poisson_xgboost_missing,True,118.56337567793025
021620616A000,xgb_tweedie_depth4_reg5,XGBoost Tweedie depth4 reg5,1,18,7.0,4.637706681464448,10.659363172409439,-2.362293318535552,152.2766167487063,118.56337567793025,125.3054931528272,5,2,18,0,729,fallback_hist_poisson_xgboost_missing,True,118.56337567793025
083100012A000,extra_trees_log1p_leaf10_sqrt,Extra Trees log1p leaf10 sqrt,8,144,27.0,58.68561466198632,77.65442219241558,31.685614661986325,287.60897108302066,123.57165576188017,122.23023953792057,28,12,144,0,778,fit,True,123.57165576188017
083100012A000,extra_trees_log1p_leaf2_sqrt,Extra Trees log1p leaf2 sqrt,6,108,25.0,27.149328029605144,48.29488708751902,2.149328029605144,193.17954835007606,113.15131368803027,117.96893171037772,22,10,108,0,778,fit,True,113.15131368803027
083100012A000,extra_trees_log1p_leaf5_half,Extra Trees log1p leaf5 half features,3,54,8.0,9.681655979542962,16.721398610879334,1.681655979542961,209.01748263599166,110.6857190753871,116.96725777253289,7,3,54,0,779,fit,True,110.6857190753871
083100012A000,extra_trees_log1p_leaf5_sqrt,Extra Trees log1p leaf5 sqrt,6,108,25.0,34.27959640206915,54.31251320837809,9.279596402069156,217.25005283351237,116.10724497289253,121.46877227486301,22,10,108,0,778,fit,True,116.10724497289253
083100012A000,hist_poisson_lr02_nodes15_reg30,Hist Poisson lr02 nodes15 reg30,3,54,8.0,14.299444988659948,20.35002783706725,6.299444988659948,254.3753479633406,117.16847570764618,129.7787736490725,7,3,54,0,779,fit,True,117.16847570764618
083100012A000,hist_poisson_lr03_nodes15_reg20,Hist Poisson lr03 nodes15 reg20,4,72,10.0,16.44186829629276,24.175105461550146,6.4418682962927605,241.75105461550146,116.76459348045583,120.8340568950236,13,5,72,0,778,fit,True,116.76459348045583
083100012A000,hist_poisson_lr05_nodes31_reg05,Hist Poisson lr05 nodes31 reg05,4,72,23.0,12.401767557718912,32.530947500512916,-10.598232442281088,141.4389021761431,106.39785528341145,102.822281022928,16,8,72,0,778,fit,True,106.39785528341145
083100012A000,hurdle_rf_thr15,Hurdle Random Forest threshold 0.15,1,18,7.0,0.40077796182002573,7.400777961820026,-6.599222038179974,105.72539945457181,100.0,100.0,4,2,1,0,729,fit_hurdle_rf,True,100.0
083100012A000,hurdle_rf_thr25,Hurdle Random Forest threshold 0.25,2,36,8.0,12.285777087117493,18.813027870731066,4.285777087117493,235.16284838413833,131.33404011975443,100.0,7,3,16,0,761,fit_hurdle_rf,True,131.33404011975443
083100012A000,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,9,162,27.0,0.0,27.0,-27.0,100.0,100.0,100.0,28,12,0,0,779,fit_hurdle_rf,True,100.0
083100012A000,hurdle_xgb_thr10,Hurdle XGBoost threshold 0.10,2,36,7.0,8.144015759561695,13.91648521155627,1.1440157595616967,198.80693159366098,106.67014854579165,100.03929903078858,4,2,24,0,779,fallback_hist_hurdle_xgboost_missing,True,106.67014854579165
083100012A000,hurdle_xgb_thr20,Hurdle XGBoost threshold 0.20,2,36,7.0,2.2633751508080575,9.263375150808058,-4.7366248491919425,132.3339307258294,100.0,100.0,4,2,4,0,779,fallback_hist_hurdle_xgboost_missing,True,100.0
083100012A000,hurdle_xgb_thr30,Hurdle XGBoost threshold 0.30,9,162,27.0,3.2095378547621936,30.209537854762193,-23.790462145237807,111.88717723985998,100.0,100.0,28,12,6,0,779,fallback_hist_hurdle_xgboost_missing,True,100.0
083100012A000,rf_log1p_leaf2_sqrt,Random Forest log1p leaf2 sqrt,1,18,7.0,2.4514762871028335,8.967406884782802,-4.548523712897167,128.1058126397543,102.70521488281767,100.25839698522353,4,2,18,0,729,fit,True,102.70521488281767
083100012A000,rf_log1p_leaf4_sqrt,Random Forest log1p leaf4 sqrt,5,90,11.0,22.783991832808454,31.4896544502321,11.783991832808459,286.26958591120086,117.58064189564683,113.93961033491144,16,6,90,0,778,fit,True,117.58064189564683
083100012A000,rf_log1p_leaf8_sqrt,Random Forest log1p leaf8 sqrt,7,126,25.0,36.7785005932754,57.107653744557034,11.778500593275409,228.43061497822816,116.53621073899711,112.36872828698549,22,10,126,0,779,fit,True,116.53621073899711
083100012A000,xgb_tweedie_depth2_reg10,XGBoost Tweedie depth2 reg10,9,162,27.0,36.917182505286604,58.32468758414896,9.91718250528661,216.01736142277392,115.91759948821844,120.45694441510464,28,12,162,0,779,fallback_hist_poisson_xgboost_missing,True,115.91759948821844
083100012A000,xgb_tweedie_depth2_reg20_cap15,XGBoost Tweedie depth2 reg20 cap15,1,18,7.0,3.766205114087504,9.916874585210042,-3.2337948859124954,141.66963693157203,104.66425499716463,100.22919509399051,4,2,18,0,729,fallback_hist_poisson_xgboost_missing,True,104.66425499716463
083100012A000,xgb_tweedie_depth3_reg5,XGBoost Tweedie depth3 reg5,1,18,7.0,3.766205114087504,9.916874585210042,-3.2337948859124954,141.66963693157203,104.66425499716463,100.22919509399051,4,2,18,0,729,fallback_hist_poisson_xgboost_missing,True,104.66425499716463
083100012A000,xgb_tweedie_depth4_reg5,XGBoost Tweedie depth4 reg5,1,18,7.0,3.766205114087504,9.916874585210042,-3.2337948859124954,141.66963693157203,104.66425499716463,100.22919509399051,4,2,18,0,729,fallback_hist_poisson_xgboost_missing,True,104.66425499716463
083161010A000,extra_trees_log1p_leaf10_sqrt,Extra Trees log1p leaf10 sqrt,8,144,11.0,51.902830385228775,59.60781801956226,40.902830385228775,541.8892547232932,131.0272758516015,136.88510820908903,10,5,144,0,778,fit,True,131.0272758516015
083161010A000,extra_trees_log1p_leaf2_sqrt,Extra Trees log1p leaf2 sqrt,6,108,2.0,23.368853593419498,24.370840388056664,21.368853593419498,1218.5420194028331,131.6383092977168,131.03542899931915,4,2,108,0,778,fit,True,131.6383092977168
083161010A000,extra_trees_log1p_leaf5_half,Extra Trees log1p leaf5 half features,3,54,18.0,9.178832375505358,26.03820860318206,-8.821167624494642,144.65671446212255,108.24495859173882,102.79701568330358,14,6,54,0,779,fit,True,108.24495859173882
083161010A000,extra_trees_log1p_leaf5_sqrt,Extra Trees log1p leaf5 sqrt,6,108,2.0,31.890007499459,32.61306632314206,29.890007499459,1630.6533161571028,138.1589243287719,137.42376108904506,4,2,108,0,778,fit,True,138.1589243287719
083161010A000,hist_poisson_lr02_nodes15_reg30,Hist Poisson lr02 nodes15 reg30,3,54,10.0,11.921573408539018,21.081087069242162,1.921573408539018,210.81087069242162,105.76709291086169,104.51990807926236,9,4,54,0,779,fit,True,105.76709291086169
083161010A000,hist_poisson_lr03_nodes15_reg20,Hist Poisson lr03 nodes15 reg20,4,72,9.0,15.867800060070847,24.39908660481564,6.867800060070845,271.10096227572933,104.5619338468855,105.35092324228005,6,3,72,0,778,fit,True,104.5619338468855
083161010A000,hist_poisson_lr05_nodes31_reg05,Hist Poisson lr05 nodes31 reg05,4,72,1.0,17.6994603118513,18.533807284716367,16.6994603118513,1853.3807284716368,108.2814731012851,108.28176766515053,3,1,72,0,778,fit,True,108.2814731012851
083161010A000,hurdle_rf_thr15,Hurdle Random Forest threshold 0.15,1,18,0.0,3.6145352575566028,3.6145352575566028,3.6145352575566028,,,,0,0,4,0,729,fit_hurdle_rf,False,3.6145352575566028
083161010A000,hurdle_rf_thr25,Hurdle Random Forest threshold 0.25,2,36,0.0,0.0,0.0,0.0,,,,0,0,0,0,761,fit_hurdle_rf,False,0.0
083161010A000,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,9,162,20.0,0.0,20.0,-20.0,100.0,100.0,100.0,18,8,0,0,779,fit_hurdle_rf,True,100.0
083161010A000,hurdle_xgb_thr10,Hurdle XGBoost threshold 0.10,2,36,9.0,32.06325345115877,41.063253451158765,23.06325345115877,456.2583716795418,100.0,100.0,8,3,18,18,779,fallback_hist_hurdle_xgboost_missing,True,100.0
083161010A000,hurdle_xgb_thr20,Hurdle XGBoost threshold 0.20,2,36,9.0,11.538601136247628,20.538601136247628,2.5386011362476273,228.20667929164034,100.0,100.0,8,3,4,4,779,fallback_hist_hurdle_xgboost_missing,True,100.0
083161010A000,hurdle_xgb_thr30,Hurdle XGBoost threshold 0.30,9,162,20.0,7.220954837989455,27.220954837989453,-12.779045162010545,136.10477418994725,100.0,100.0,18,8,2,2,779,fallback_hist_hurdle_xgboost_missing,True,100.0
083161010A000,rf_log1p_leaf2_sqrt,Random Forest log1p leaf2 sqrt,1,18,0.0,4.652449957497654,4.652449957497654,4.652449957497654,,,,0,0,18,0,729,fit,False,4.652449957497654
083161010A000,rf_log1p_leaf4_sqrt,Random Forest log1p leaf4 sqrt,5,90,10.0,20.178051073380452,28.574553714728584,10.178051073380454,285.74553714728586,120.3667757860593,125.85117963677894,9,4,90,0,778,fit,True,120.3667757860593
083161010A000,rf_log1p_leaf8_sqrt,Random Forest log1p leaf8 sqrt,7,126,19.0,32.04470591338318,47.905021101711995,13.044705913383181,252.13169000901047,116.4713758548678,111.84589379377654,15,7,126,0,779,fit,True,116.4713758548678
083161010A000,xgb_tweedie_depth2_reg10,XGBoost Tweedie depth2 reg10,9,162,20.0,34.28150892194287,52.85199176370087,14.281508921942875,264.25995881850434,105.85161686416124,107.13456432304008,18,8,162,0,779,fallback_hist_poisson_xgboost_missing,True,105.85161686416124
083161010A000,xgb_tweedie_depth2_reg20_cap15,XGBoost Tweedie depth2 reg20 cap15,1,18,0.0,9.990167038218626,9.990167038218626,9.990167038218626,,,,0,0,18,0,729,fallback_hist_poisson_xgboost_missing,False,9.990167038218626
083161010A000,xgb_tweedie_depth3_reg5,XGBoost Tweedie depth3 reg5,1,18,0.0,9.990167038218626,9.990167038218626,9.990167038218626,,,,0,0,18,0,729,fallback_hist_poisson_xgboost_missing,False,9.990167038218626
083161010A000,xgb_tweedie_depth4_reg5,XGBoost Tweedie depth4 reg5,1,18,0.0,9.990167038218626,9.990167038218626,9.990167038218626,,,,0,0,18,0,729,fallback_hist_poisson_xgboost_missing,False,9.990167038218626
083313124A000,extra_trees_log1p_leaf10_sqrt,Extra Trees log1p leaf10 sqrt,8,144,30.0,78.19973999576476,87.93650426599243,48.19973999576476,293.1216808866414,133.48284771225318,118.10287652550716,43,18,144,18,778,fit,True,133.48284771225318
083313124A000,extra_trees_log1p_leaf2_sqrt,Extra Trees log1p leaf2 sqrt,6,108,25.0,58.70605698466043,66.92709510959196,33.70605698466043,267.70838043836784,147.18849094316408,116.29626455602093,36,15,108,18,778,fit,True,147.18849094316408
083313124A000,extra_trees_log1p_leaf5_half,Extra Trees log1p leaf5 half features,3,54,8.0,27.919528372148577,27.027411033402686,19.919528372148577,337.8426379175336,147.2979241283365,135.71005304843916,13,6,54,7,779,fit,True,147.2979241283365
083313124A000,extra_trees_log1p_leaf5_sqrt,Extra Trees log1p leaf5 sqrt,6,108,25.0,61.20312175235052,68.77403260451098,36.20312175235052,275.0961304180439,144.17411368156735,115.99170774341303,36,15,108,18,778,fit,True,144.17411368156735
083313124A000,hist_poisson_lr02_nodes15_reg30,Hist Poisson lr02 nodes15 reg30,3,54,10.0,35.135117928395196,34.94282125865825,25.135117928395196,349.4282125865825,183.323134682478,128.94001979871902,15,6,54,18,779,fit,True,183.323134682478
083313124A000,hist_poisson_lr03_nodes15_reg20,Hist Poisson lr03 nodes15 reg20,4,72,16.0,42.57422737788488,44.84357339988725,26.57422737788488,280.2723337492953,134.88972820564808,120.9560322179437,23,10,72,17,778,fit,True,134.88972820564808
083313124A000,hist_poisson_lr05_nodes31_reg05,Hist Poisson lr05 nodes31 reg05,4,72,17.0,70.14086157319873,66.18042609306431,53.14086157319874,389.2966240768489,197.60911366603534,157.99756525056802,26,11,72,32,778,fit,True,197.60911366603534
083313124A000,hurdle_rf_thr15,Hurdle Random Forest threshold 0.15,1,18,6.0,43.410161734585756,37.834258090356556,37.410161734585756,630.5709681726092,442.66927752448925,573.39175966622,9,4,18,18,729,fit_hurdle_rf,True,442.66927752448925
083313124A000,hurdle_rf_thr25,Hurdle Random Forest threshold 0.25,2,36,10.0,44.72980723566103,43.15390359143183,34.72980723566103,431.5390359143183,305.60156651469356,198.96060081542385,15,6,20,18,761,fit_hurdle_rf,True,305.60156651469356
083313124A000,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,9,162,31.0,48.238042396920896,67.66213875269169,17.238042396920896,218.2649637183603,167.04398908087833,100.0,46,19,24,18,779,fit_hurdle_rf,True,167.04398908087833
083313124A000,hurdle_xgb_thr10,Hurdle XGBoost threshold 0.10,2,36,7.0,36.8860062115938,33.718943252478766,29.88600621159381,481.69918932112523,258.63301524182464,159.69737557402726,12,5,36,18,779,fallback_hist_hurdle_xgboost_missing,True,258.63301524182464
083313124A000,hurdle_xgb_thr20,Hurdle XGBoost threshold 0.20,2,36,7.0,31.866190514301813,29.46061642807576,24.866190514301813,420.86594897251086,259.39523730078776,176.26588823181868,12,5,21,18,779,fallback_hist_hurdle_xgboost_missing,True,259.39523730078776
083313124A000,hurdle_xgb_thr30,Hurdle XGBoost threshold 0.30,9,162,31.0,72.16727916203719,83.49424399751031,41.16727916203719,269.3362709597107,166.57570638260069,108.40687789606145,46,19,58,37,779,fallback_hist_hurdle_xgboost_missing,True,166.57570638260069
083313124A000,rf_log1p_leaf2_sqrt,Random Forest log1p leaf2 sqrt,1,18,6.0,18.025872436554142,15.961989701788674,12.025872436554142,266.0331616964779,154.34498289719585,195.0707666631039,9,4,18,8,729,fit,True,154.34498289719585
083313124A000,rf_log1p_leaf4_sqrt,Random Forest log1p leaf4 sqrt,5,90,16.0,42.807910000799055,47.08109659331713,26.80791000079905,294.25685370823203,135.88350829440697,112.18411246100129,23,10,90,18,778,fit,True,135.88350829440697
083313124A000,rf_log1p_leaf8_sqrt,Random Forest log1p leaf8 sqrt,7,126,26.0,60.23366821457436,68.9565824398104,34.23366821457436,265.2176247685016,126.94708780907499,119.26486995355107,39,16,126,18,779,fit,True,126.94708780907499
083313124A000,xgb_tweedie_depth2_reg10,XGBoost Tweedie depth2 reg10,9,162,31.0,93.52755372486229,97.31129825060941,62.527553724862294,313.9074137116433,139.278400236548,120.84034034036988,46,19,162,35,779,fallback_hist_poisson_xgboost_missing,True,139.278400236548
083313124A000,xgb_tweedie_depth2_reg20_cap15,XGBoost Tweedie depth2 reg20 cap15,1,18,6.0,20.342106033312916,18.00856290883462,14.342106033312916,300.1427151472437,173.31601240929032,197.83410713942897,9,4,18,17,729,fallback_hist_poisson_xgboost_missing,True,173.31601240929032
083313124A000,xgb_tweedie_depth3_reg5,XGBoost Tweedie depth3 reg5,1,18,6.0,20.342106033312916,18.00856290883462,14.342106033312916,300.1427151472437,173.31601240929032,197.83410713942897,9,4,18,17,729,fallback_hist_poisson_xgboost_missing,True,173.31601240929032
083313124A000,xgb_tweedie_depth4_reg5,XGBoost Tweedie depth4 reg5,1,18,6.0,20.342106033312916,18.00856290883462,14.342106033312916,300.1427151472437,173.31601240929032,197.83410713942897,9,4,18,17,729,fallback_hist_poisson_xgboost_missing,True,173.31601240929032
0911605023000,extra_trees_log1p_leaf10_sqrt,Extra Trees log1p leaf10 sqrt,8,139,33.0,108.11001482976782,123.03969570676492,75.11001482976782,372.8475627477725,137.22094703528077,139.89620445198034,24,9,139,44,778,fit,True,137.22094703528077
0911605023000,extra_trees_log1p_leaf2_sqrt,Extra Trees log1p leaf2 sqrt,6,103,30.0,98.33658433019328,109.74724692860173,68.33658433019328,365.82415642867244,140.7822377339435,150.6670483835714,20,7,103,59,778,fit,True,140.7822377339435
0911605023000,extra_trees_log1p_leaf5_half,Extra Trees log1p leaf5 half features,3,50,14.0,23.01976449210457,32.07403016895597,9.019764492104574,229.10021549254265,124.49764506377551,124.98514703644142,9,4,50,6,779,fit,True,124.49764506377551
0911605023000,extra_trees_log1p_leaf5_sqrt,Extra Trees log1p leaf5 sqrt,6,103,30.0,97.78182422424385,109.61136778184846,67.78182422424385,365.3712259394949,140.40613444797444,152.81206381778583,20,7,103,57,778,fit,True,140.40613444797444
0911605023000,hist_poisson_lr02_nodes15_reg30,Hist Poisson lr02 nodes15 reg30,3,50,15.0,49.57834436461075,55.96177892939084,34.57834436461075,373.07852619593893,133.79843791060776,133.85221495466945,11,4,50,29,779,fit,True,133.79843791060776
0911605023000,hist_poisson_lr03_nodes15_reg20,Hist Poisson lr03 nodes15 reg20,4,68,17.0,152.2770047293502,157.1667470005375,135.2770047293502,924.5102764737501,313.2695639501704,177.10780323224765,12,5,68,50,778,fit,True,313.2695639501704
0911605023000,hist_poisson_lr05_nodes31_reg05,Hist Poisson lr05 nodes31 reg05,4,67,26.0,57.639399137602666,72.92441347611349,31.639399137602663,280.47851336966727,129.49736923954092,141.38823241908023,14,5,67,30,778,fit,True,129.49736923954092
0911605023000,hurdle_rf_thr15,Hurdle Random Forest threshold 0.15,1,14,12.0,34.074949162776605,37.20168022811957,22.074949162776605,310.01400190099645,190.7122788621892,122.48455195626755,5,2,14,14,729,fit_hurdle_rf,True,190.7122788621892
0911605023000,hurdle_rf_thr25,Hurdle Random Forest threshold 0.25,2,32,14.0,50.26360246401032,51.97838187197865,36.263602464010326,371.2741562284189,179.2768147191041,155.41608133612561,8,3,23,23,761,fit_hurdle_rf,True,179.2768147191041
0911605023000,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,9,157,34.0,163.18776679553,171.6603719062581,129.18776679553,504.883446783112,193.00573347244674,101.06784088342661,27,10,64,64,779,fit_hurdle_rf,True,193.00573347244674
0911605023000,hurdle_xgb_thr10,Hurdle XGBoost threshold 0.10,2,32,13.0,27.019792365615558,33.16871110854969,14.019792365615556,255.14393160422836,166.51284778104957,175.62738148481503,8,3,18,14,779,fallback_hist_hurdle_xgboost_missing,True,166.51284778104957
